2026-06-14 17:47:42 | WARNING  | vector_embedding_service.__init__:31 | DashScope API Key 未配置，Embedding 服务将不可用。请在 .env 中设置 DASHSCOPE_API_KEY。
2026-06-14 18:03:29 | INFO     | document_splitter_service.split_markdown:76 | Markdown 分割完成: /Users/userming/Code/OpsPilot/uploads/cpu_high_usage.md -> 3 个分片
2026-06-14 18:03:29 | INFO     | vector_index_service.index_single_file:160 | 文档分割完成: uploads/cpu_high_usage.md -> 3 个分片
2026-06-14 18:03:29 | INFO     | vector_store_manager._ensure_initialized:45 | VectorStore 初始化成功: localhost:19530, collection: biz
2026-06-14 18:03:29 | INFO     | vector_embedding_service.embed_documents:64 | 批量嵌入 3 个文档
2026-06-14 18:03:29 | INFO     | vector_store_manager.add_documents:70 | 批量添加 3 个文档完成, 耗时: 0.44s, 平均: 0.15s/个
2026-06-14 18:03:29 | INFO     | vector_index_service.index_single_file:165 | 文件索引完成: uploads/cpu_high_usage.md, 共 3 个分片
2026-06-14 18:03:29 | INFO     | file.upload_file:74 | 向量索引创建成功: uploads/cpu_high_usage.md
2026-06-14 18:03:29 | INFO     | file.upload_file:68 | 文件上传成功: uploads/disk_high_usage.md
2026-06-14 18:03:29 | INFO     | file.upload_file:72 | 开始为上传文件创建向量索引: uploads/disk_high_usage.md
2026-06-14 18:03:29 | INFO     | vector_index_service.index_single_file:147 | 开始索引文件: /Users/userming/Code/OpsPilot/uploads/disk_high_usage.md
2026-06-14 18:03:29 | INFO     | vector_index_service.index_single_file:152 | 读取文件: /Users/userming/Code/OpsPilot/uploads/disk_high_usage.md, 内容长度: 4546 字符
2026-06-14 18:03:30 | INFO     | vector_store_manager.delete_by_source:83 | 删除文件旧数据: /Users/userming/Code/OpsPilot/uploads/disk_high_usage.md, 删除数量: 0
2026-06-14 18:03:30 | INFO     | document_splitter_service.split_markdown:76 | Markdown 分割完成: /Users/userming/Code/OpsPilot/uploads/disk_high_usage.md -> 6 个分片
2026-06-14 18:03:30 | INFO     | vector_index_service.index_single_file:160 | 文档分割完成: uploads/disk_high_usage.md -> 6 个分片
2026-06-14 18:03:30 | INFO     | vector_embedding_service.embed_documents:64 | 批量嵌入 6 个文档
2026-06-14 18:03:30 | INFO     | vector_store_manager.add_documents:70 | 批量添加 6 个文档完成, 耗时: 0.57s, 平均: 0.10s/个
2026-06-14 18:03:30 | INFO     | vector_index_service.index_single_file:165 | 文件索引完成: uploads/disk_high_usage.md, 共 6 个分片
2026-06-14 18:03:30 | INFO     | file.upload_file:74 | 向量索引创建成功: uploads/disk_high_usage.md
2026-06-14 18:03:30 | INFO     | file.upload_file:68 | 文件上传成功: uploads/memory_high_usage.md
2026-06-14 18:03:30 | INFO     | file.upload_file:72 | 开始为上传文件创建向量索引: uploads/memory_high_usage.md
2026-06-14 18:03:30 | INFO     | vector_index_service.index_single_file:147 | 开始索引文件: /Users/userming/Code/OpsPilot/uploads/memory_high_usage.md
2026-06-14 18:03:30 | INFO     | vector_index_service.index_single_file:152 | 读取文件: /Users/userming/Code/OpsPilot/uploads/memory_high_usage.md, 内容长度: 2899 字符
2026-06-14 18:03:30 | INFO     | vector_store_manager.delete_by_source:83 | 删除文件旧数据: /Users/userming/Code/OpsPilot/uploads/memory_high_usage.md, 删除数量: 0
2026-06-14 18:03:30 | INFO     | document_splitter_service.split_markdown:76 | Markdown 分割完成: /Users/userming/Code/OpsPilot/uploads/memory_high_usage.md -> 4 个分片
2026-06-14 18:03:30 | INFO     | vector_index_service.index_single_file:160 | 文档分割完成: uploads/memory_high_usage.md -> 4 个分片
2026-06-14 18:03:30 | INFO     | vector_embedding_service.embed_documents:64 | 批量嵌入 4 个文档
2026-06-14 18:03:31 | INFO     | vector_store_manager.add_documents:70 | 批量添加 4 个文档完成, 耗时: 0.38s, 平均: 0.09s/个
2026-06-14 18:03:31 | INFO     | vector_index_service.index_single_file:165 | 文件索引完成: uploads/memory_high_usage.md, 共 4 个分片
2026-06-14 18:03:31 | INFO     | file.upload_file:74 | 向量索引创建成功: uploads/memory_high_usage.md
2026-06-14 18:03:31 | INFO     | file.upload_file:68 | 文件上传成功: uploads/service_unavailable.md
2026-06-14 18:03:31 | INFO     | file.upload_file:72 | 开始为上传文件创建向量索引: uploads/service_unavailable.md
2026-06-14 18:03:31 | INFO     | vector_index_service.index_single_file:147 | 开始索引文件: /Users/userming/Code/OpsPilot/uploads/service_unavailable.md
2026-06-14 18:03:31 | INFO     | vector_index_service.index_single_file:152 | 读取文件: /Users/userming/Code/OpsPilot/uploads/service_unavailable.md, 内容长度: 4052 字符
2026-06-14 18:03:31 | INFO     | vector_store_manager.delete_by_source:83 | 删除文件旧数据: /Users/userming/Code/OpsPilot/uploads/service_unavailable.md, 删除数量: 0
2026-06-14 18:03:31 | INFO     | document_splitter_service.split_markdown:76 | Markdown 分割完成: /Users/userming/Code/OpsPilot/uploads/service_unavailable.md -> 4 个分片
2026-06-14 18:03:31 | INFO     | vector_index_service.index_single_file:160 | 文档分割完成: uploads/service_unavailable.md -> 4 个分片
2026-06-14 18:03:31 | INFO     | vector_embedding_service.embed_documents:64 | 批量嵌入 4 个文档
2026-06-14 18:03:32 | INFO     | vector_store_manager.add_documents:70 | 批量添加 4 个文档完成, 耗时: 0.45s, 平均: 0.11s/个
2026-06-14 18:03:32 | INFO     | vector_index_service.index_single_file:165 | 文件索引完成: uploads/service_unavailable.md, 共 4 个分片
2026-06-14 18:03:32 | INFO     | file.upload_file:74 | 向量索引创建成功: uploads/service_unavailable.md
2026-06-14 18:03:32 | INFO     | file.upload_file:68 | 文件上传成功: uploads/slow_response.md
2026-06-14 18:03:32 | INFO     | file.upload_file:72 | 开始为上传文件创建向量索引: uploads/slow_response.md
2026-06-14 18:03:32 | INFO     | vector_index_service.index_single_file:147 | 开始索引文件: /Users/userming/Code/OpsPilot/uploads/slow_response.md
2026-06-14 18:03:32 | INFO     | vector_index_service.index_single_file:152 | 读取文件: /Users/userming/Code/OpsPilot/uploads/slow_response.md, 内容长度: 3631 字符
2026-06-14 18:03:32 | INFO     | vector_store_manager.delete_by_source:83 | 删除文件旧数据: /Users/userming/Code/OpsPilot/uploads/slow_response.md, 删除数量: 0
2026-06-14 18:03:32 | INFO     | document_splitter_service.split_markdown:76 | Markdown 分割完成: /Users/userming/Code/OpsPilot/uploads/slow_response.md -> 4 个分片
2026-06-14 18:03:32 | INFO     | vector_index_service.index_single_file:160 | 文档分割完成: uploads/slow_response.md -> 4 个分片
2026-06-14 18:03:32 | INFO     | vector_embedding_service.embed_documents:64 | 批量嵌入 4 个文档
2026-06-14 18:03:32 | INFO     | vector_store_manager.add_documents:70 | 批量添加 4 个文档完成, 耗时: 0.47s, 平均: 0.12s/个
2026-06-14 18:03:32 | INFO     | vector_index_service.index_single_file:165 | 文件索引完成: uploads/slow_response.md, 共 4 个分片
2026-06-14 18:03:32 | INFO     | file.upload_file:74 | 向量索引创建成功: uploads/slow_response.md
2026-06-14 18:03:39 | INFO     | chat.chat_stream:93 | [会话 test-stream-1] 收到流式对话请求: CPU使用率过高怎么排查
2026-06-14 18:03:39 | INFO     | rag_agent_service.query_stream:271 | [会话 test-stream-1] RAG Agent 收到查询（流式）: CPU使用率过高怎么排查
2026-06-14 18:03:42 | INFO     | knowledge_tool.retrieve_knowledge:26 | 知识检索工具被调用: query='CPU使用率过高排查方法'
2026-06-14 18:03:42 | INFO     | knowledge_tool.retrieve_knowledge:43 | 检索到 3 个相关文档
2026-06-14 18:03:45 | INFO     | knowledge_tool.retrieve_knowledge:26 | 知识检索工具被调用: query='CPU使用率过高排查步骤 处理流程 解决方法'
2026-06-14 18:03:45 | INFO     | knowledge_tool.retrieve_knowledge:43 | 检索到 3 个相关文档
2026-06-14 18:04:30 | INFO     | aiops.diagnose_stream:125 | [会话 diag-test-1] 收到 AIOps 诊断请求（流式）
2026-06-14 18:04:30 | INFO     | aiops_service.execute:96 | [会话 diag-test-1] 开始执行任务: 诊断当前系统是否存在告警，如果存在告警请详细分析告警原因并生成诊断报告，诊断报告输出格式要求：
                ```
                # 告警分析报告

                ---

                ## 📋 活跃告警清单

                | 告警名称 | 级别 | 目标服务 | 首次触发时间 | 最新触发时间 | 状态 |
                |---------|------|----------|-------------|-------------|------|
                | [告警1名称] | [级别] | [服务名] | [时间] | [时间] | 活跃 |
                | [告警2名称] | [级别] | [服务名] | [时间] | [时间] | 活跃 |

                ---

                ## 🔍 告警根因分析1 - [告警名称]

                ### 告警详情
                - **告警级别**: [级别]
                - **受影响服务**: [服务名]
                - **持续时间**: [X分钟]

                ### 症状描述
                [根据监控指标描述症状]

                ### 日志证据
                [引用查询到的关键日志]

                ### 根因结论
                [基于证据得出的根本原因]

                ---

                ## 🛠️ 处理方案执行1 - [告警名称]

                ### 已执行的排查步骤
                1. [步骤1]
                2. [步骤2]

                ### 处理建议
                [给出具体的处理建议]

                ### 预期效果
                [说明预期的效果]

                ---

                ## 🔍 告警根因分析2 - [告警名称]
                [如果有第2个告警，重复上述格式]

                ---

                ## 📊 结论

                ### 整体评估
                [总结所有告警的整体情况]

                ### 关键发现
                - [发现1]
                - [发现2]

                ### 后续建议
                1. [建议1]
                2. [建议2]

                ### 风险评估
                [评估当前风险等级和影响范围]
                ```

                **重要提醒**：
                - 最终输出必须是纯 Markdown 文本，不要包含 JSON 结构
                - 所有内容必须基于工具查询的真实数据，严禁编造
                - 如果某个步骤失败，在结论中如实说明，不要跳过
2026-06-14 18:04:30 | INFO     | planner.planner:71 | === Planner：制定执行计划 ===
2026-06-14 18:04:30 | INFO     | planner.planner:74 | 用户输入: 诊断当前系统是否存在告警，如果存在告警请详细分析告警原因并生成诊断报告，诊断报告输出格式要求：
                ```
                # 告警分析报告

                ---

                ## 📋 活跃告警清单

                | 告警名称 | 级别 | 目标服务 | 首次触发时间 | 最新触发时间 | 状态 |
                |---------|------|----------|-------------|-------------|------|
                | [告警1名称] | [级别] | [服务名] | [时间] | [时间] | 活跃 |
                | [告警2名称] | [级别] | [服务名] | [时间] | [时间] | 活跃 |

                ---

                ## 🔍 告警根因分析1 - [告警名称]

                ### 告警详情
                - **告警级别**: [级别]
                - **受影响服务**: [服务名]
                - **持续时间**: [X分钟]

                ### 症状描述
                [根据监控指标描述症状]

                ### 日志证据
                [引用查询到的关键日志]

                ### 根因结论
                [基于证据得出的根本原因]

                ---

                ## 🛠️ 处理方案执行1 - [告警名称]

                ### 已执行的排查步骤
                1. [步骤1]
                2. [步骤2]

                ### 处理建议
                [给出具体的处理建议]

                ### 预期效果
                [说明预期的效果]

                ---

                ## 🔍 告警根因分析2 - [告警名称]
                [如果有第2个告警，重复上述格式]

                ---

                ## 📊 结论

                ### 整体评估
                [总结所有告警的整体情况]

                ### 关键发现
                - [发现1]
                - [发现2]

                ### 后续建议
                1. [建议1]
                2. [建议2]

                ### 风险评估
                [评估当前风险等级和影响范围]
                ```

                **重要提醒**：
                - 最终输出必须是纯 Markdown 文本，不要包含 JSON 结构
                - 所有内容必须基于工具查询的真实数据，严禁编造
                - 如果某个步骤失败，在结论中如实说明，不要跳过
2026-06-14 18:04:30 | INFO     | planner.planner:78 | 查询内部文档，寻找相关经验...
2026-06-14 18:04:30 | INFO     | knowledge_tool.retrieve_knowledge:26 | 知识检索工具被调用: query='诊断当前系统是否存在告警，如果存在告警请详细分析告警原因并生成诊断报告，诊断报告输出格式要求：
                ```
                # 告警分析报告

                ---

                ## 📋 活跃告警清单

                | 告警名称 | 级别 | 目标服务 | 首次触发时间 | 最新触发时间 | 状态 |
                |---------|------|----------|-------------|-------------|------|
                | [告警1名称] | [级别] | [服务名] | [时间] | [时间] | 活跃 |
                | [告警2名称] | [级别] | [服务名] | [时间] | [时间] | 活跃 |

                ---

                ## 🔍 告警根因分析1 - [告警名称]

                ### 告警详情
                - **告警级别**: [级别]
                - **受影响服务**: [服务名]
                - **持续时间**: [X分钟]

                ### 症状描述
                [根据监控指标描述症状]

                ### 日志证据
                [引用查询到的关键日志]

                ### 根因结论
                [基于证据得出的根本原因]

                ---

                ## 🛠️ 处理方案执行1 - [告警名称]

                ### 已执行的排查步骤
                1. [步骤1]
                2. [步骤2]

                ### 处理建议
                [给出具体的处理建议]

                ### 预期效果
                [说明预期的效果]

                ---

                ## 🔍 告警根因分析2 - [告警名称]
                [如果有第2个告警，重复上述格式]

                ---

                ## 📊 结论

                ### 整体评估
                [总结所有告警的整体情况]

                ### 关键发现
                - [发现1]
                - [发现2]

                ### 后续建议
                1. [建议1]
                2. [建议2]

                ### 风险评估
                [评估当前风险等级和影响范围]
                ```

                **重要提醒**：
                - 最终输出必须是纯 Markdown 文本，不要包含 JSON 结构
                - 所有内容必须基于工具查询的真实数据，严禁编造
                - 如果某个步骤失败，在结论中如实说明，不要跳过'
2026-06-14 18:04:31 | INFO     | knowledge_tool.retrieve_knowledge:43 | 检索到 3 个相关文档
2026-06-14 18:04:31 | INFO     | planner.planner:86 | 找到相关经验文档，长度: 2120
2026-06-14 18:04:31 | INFO     | planner.planner:102 | 可用工具数量: 本地 3 + MCP 7
2026-06-14 18:04:41 | INFO     | planner.planner:144 | 计划已生成，共 11 个步骤
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤1: 步骤1: 使用 query_prometheus_alerts 工具查询当前 Prometheus 服务端的所有活动告警，获取告警列表、状态和基本信息。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤2: 步骤2: 分析步骤1返回的告警数据。如果不存在活跃告警（alerts 为空或 state_counts 中 firing 为0），则直接生成无告警的诊断报告并结束任务。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤3: 步骤3: 如果存在活跃告警，遍历每个告警，提取关键信息（告警名称、级别/labels severity、目标服务/labels service、首次触发时间、最新触发时间、持续时间、描述注解）。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤4: 步骤4: 针对每个活跃告警，根据告警类型（如 CPU、内存、响应时间等）参考知识库中的经验文档制定具体的排查策略。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤5: 步骤5: 使用 get_current_timestamp 工具获取当前时间戳，用于计算日志查询的时间范围（如最近30分钟）。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤6: 步骤6: 对于每个告警涉及的服务，使用 search_topic_by_service_name 或 get_topic_info_by_name 工具查找对应的日志主题（topic_id）。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤7: 步骤7: 根据告警类型执行相应的监控指标查询：如果是 CPU 相关告警，使用 query_cpu_metrics；如果是内存相关告警，使用 query_memory_metrics。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤8: 步骤8: 使用 search_log 工具查询相关日志证据。根据经验文档：CPU 告警查询 system-metrics 和 application-logs；内存告警查询 system-metrics (OOM) 和 application-logs (OutOfMemoryError)；响应时间告警查询 application-logs (response_time) 和 database-slow-query。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤9: 步骤9: 综合告警详情、监控指标数据和日志证据，对每个告警进行根因分析，确定根本原因。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤10: 步骤10: 基于根因分析和经验文档中的处理方案，为每个告警制定具体的处理建议和执行步骤。
2026-06-14 18:04:41 | INFO     | planner.planner:146 |   步骤11: 步骤11: 按照要求的 Markdown 格式整合所有信息，生成完整的告警分析报告，包括活跃告警清单、每个告警的根因分析、处理方案以及整体结论和建议。
2026-06-14 18:04:41 | INFO     | aiops_service.execute:121 | 节点 'planner' 输出事件
2026-06-14 18:04:41 | INFO     | executor.executor:24 | === Executor：执行步骤 ===
2026-06-14 18:04:41 | INFO     | executor.executor:35 | 当前任务: 步骤1: 使用 query_prometheus_alerts 工具查询当前 Prometheus 服务端的所有活动告警，获取告警列表、状态和基本信息。
2026-06-14 18:04:41 | INFO     | executor.executor:44 | 可用工具数量: 本地 3 + MCP 7
2026-06-14 18:04:44 | INFO     | executor.executor:80 | LLM 响应类型: <class 'langchain_core.messages.ai.AIMessage'>
2026-06-14 18:04:44 | INFO     | executor.executor:84 | 检测到 1 个工具调用
2026-06-14 18:04:44 | INFO     | query_metrics_alerts.query_prometheus_alerts_api:71 | Querying Prometheus alerts: http://127.0.0.1:9090/api/v1/alerts
2026-06-14 18:04:49 | INFO     | executor.executor:99 | 步骤执行完成，结果长度: 609
2026-06-14 18:04:49 | INFO     | aiops_service.execute:121 | 节点 'executor' 输出事件
2026-06-14 18:04:49 | INFO     | replanner.replanner:120 | === Replanner：重新规划 ===
2026-06-14 18:04:49 | INFO     | replanner.replanner:126 | 剩余计划步骤: 10
2026-06-14 18:04:49 | INFO     | replanner.replanner:127 | 已执行步骤: 1
2026-06-14 18:04:49 | INFO     | replanner.replanner:151 | 可用工具数量: 本地 3 + MCP 7
2026-06-14 18:04:49 | INFO     | replanner.replanner:174 | 还有剩余计划，评估下一步行动
2026-06-14 18:04:51 | INFO     | replanner.replanner:200 | Replanner 决策: respond
2026-06-14 18:04:51 | INFO     | replanner.replanner:203 | 决定生成最终响应
2026-06-14 18:04:51 | INFO     | replanner._generate_response:244 | 生成最终响应...
2026-06-14 18:05:07 | INFO     | replanner._generate_response:273 | 最终响应生成完成，长度: 1869
2026-06-14 18:05:07 | INFO     | aiops_service.should_continue:53 | 已生成最终响应，结束流程
2026-06-14 18:05:07 | INFO     | aiops_service.execute:121 | 节点 'replanner' 输出事件
2026-06-14 18:05:07 | INFO     | aiops.event_generator:140 | [会话 diag-test-1] AIOps 诊断流式响应完成
2026-06-14 18:07:42 | INFO     | chat.chat:38 | [会话 session_tsurr94uf_1781431651134] 收到快速对话请求: 你是什么模型
2026-06-14 18:07:42 | INFO     | rag_agent_service.query:204 | [会话 session_tsurr94uf_1781431651134] RAG Agent 收到查询（非流式）: 你是什么模型
2026-06-14 18:07:42 | ERROR    | rag_agent_service.query:245 | [会话 session_tsurr94uf_1781431651134] RAG Agent 查询失败（非流式）: AuthenticationError: Error code: 401 - {'error': {'message': 'Incorrect API key provided. For details, see: https://help.aliyun.com/zh/model-studio/error-code#apikey-error', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}, 'request_id': 'e80fecf0-d1a0-93b3-829e-668988b6cf42'}
  caused by: HTTPStatusError: Client error '401 Unauthorized' for url 'https://dashscope.aliyuncs.com/compatible-mode/v1/chat/completions'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/401
2026-06-14 18:07:42 | ERROR    | chat.chat:57 | 对话接口错误: Error code: 401 - {'error': {'message': 'Incorrect API key provided. For details, see: https://help.aliyun.com/zh/model-studio/error-code#apikey-error', 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_api_key'}, 'request_id': 'e80fecf0-d1a0-93b3-829e-668988b6cf42'}
2026-06-14 18:08:20 | INFO     | chat.chat:38 | [会话 session_tsurr94uf_1781431651134] 收到快速对话请求: 你是什么模型
2026-06-14 18:08:20 | INFO     | rag_agent_service.query:204 | [会话 session_tsurr94uf_1781431651134] RAG Agent 收到查询（非流式）: 你是什么模型
